id,timestamp,trans_period_id,driver_id,chargepoint_id,ocpp_name,stop_state,start_datetime,ocpp_trans_id,start_id_tag,stop_id_tag,start_type,stop_reason,stop_datetime,meter_start,meter_stop,seconds_alloc,priority_charge,priority_charge_paid,shared,suspev_datetime,range_limit_datetime,plugout_datetime,overstay_chargeable_minutes,connector,column_name,invoice_id
14558,2024-08-01 00:21:31,184,117,175,PF-1,IC,2024-08-01 00:13:14,61,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2024-08-01 00:21:29,4103899,4104799,492,0,0,,,,2024-08-01 00:21:35,,1,,
14559,2024-08-01 01:14:45,189,163,225,P50-17,IC,2024-08-01 01:14:07,104,.,.,Local,EVDisconnected,2024-08-01 01:14:44,557950,557950,35,0,0,,,,2024-08-01 01:14:56,,1,,43
14560,2024-08-01 02:00:02,181,22,107,C2-B2R,IC,2024-08-01 00:36:38,75,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2024-08-01 02:00:00,2610521,2618093,5000,0,0,,,,2024-08-01 02:00:06,,1,,
14561,2024-08-01 02:07:07,184,118,176,WB-1,CC,2024-08-01 01:03:19,62,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-01 02:07:05,2922345,2924238,3821,0,0,,2024-08-01 02:07:00,,2024-08-01 13:10:01,,1,,
14562,2024-08-01 02:35:35,176,60,261,EVC27,CC,2024-08-01 02:28:55,29,.,.,Local,Remote,2024-08-01 02:35:33,197802,197872,396,0,0,,2024-08-01 02:35:30,,2024-08-01 02:38:27,,1,,
14563,2024-08-01 02:39:39,176,60,261,EVC27,IC,2024-08-01 02:38:51,30,.,.,Local,EVDisconnected,2024-08-01 02:39:39,197872,197899,46,0,0,,,,2024-08-01 02:39:44,,1,,
14564,2024-08-01 02:56:12,176,60,193,1120217230,IC,2024-08-01 02:51:54,31,.,.,Local,Other,2024-08-01 02:56:10,469130,469130,252,0,0,,,,2024-08-01 13:38:31,,1,,
14565,2024-08-01 02:59:25,176,60,261,EVC27,CC,2024-08-01 02:51:57,32,.,.,Local,Remote,2024-08-01 02:59:24,197899,197983,443,0,0,,2024-08-01 02:59:20,,2024-08-01 13:38:27,,1,,
14566,2024-08-01 03:02:08,189,161,223,P50-36,IC,2024-07-31 22:10:53,103,.,.,Local,Local,2024-08-01 03:02:07,1147160,1175260,17472,0,0,,,,2024-08-01 14:39:48,,1,,
14567,2024-08-01 03:39:30,185,120,178,G-21,IC,2024-08-01 01:52:26,212,.,.,Local,Local,2024-08-01 03:39:28,819150,835542,6420,0,0,,,,2024-08-01 03:39:33,,1,,
14568,2024-08-01 03:56:05,182,84,136,B3-39,IC,2024-08-01 01:13:23,215,.,.,Local,Local,2024-08-01 03:56:03,80453,99604,9759,0,0,,,,2024-08-01 03:56:09,,1,,
14569,2024-08-01 04:56:11,182,82,135,B3-17,CC,2024-08-01 03:27:00,216,.,.,Local,Remote,2024-08-01 04:56:10,56526,66556,5348,0,0,,2024-08-01 04:56:10,,2024-08-01 14:45:44,,1,,
14570,2024-08-01 06:45:21,182,76,133,B3-35,CC,2024-08-01 03:28:04,217,.,.,Local,Remote,2024-08-01 06:45:20,49019,71674,11831,0,0,,2024-08-01 06:45:20,,2024-08-01 13:58:14,,1,,
14571,2024-08-01 07:16:16,189,163,225,P50-17,IC,2024-08-01 01:14:59,105,.,.,Local,Local,2024-08-01 07:16:15,557950,597730,21674,0,0,,,,2024-08-01 17:20:54,,1,,43
14572,2024-08-01 07:23:11,182,72,123,B2-65,CC,2024-08-01 03:05:33,45,.,.,Local,Remote,2024-08-01 07:23:10,290731,318412,15455,0,0,,2024-08-01 07:23:10,,2024-08-01 23:35:07,,1,,
14573,2024-08-01 07:47:41,182,65,116,B1-133,CC,2024-08-01 05:16:33,104,.,.,Local,Remote,2024-08-01 07:47:40,999083,1015931,9065,0,0,,2024-08-01 07:47:40,,2024-08-01 13:14:47,,1,,
14574,2024-08-01 08:03:01,182,85,131,B3-25,CC,2024-08-01 04:55:38,218,.,.,Local,Remote,2024-08-01 08:03:00,35431,45857,11241,0,0,,2024-08-01 08:03:00,,2024-08-01 14:26:39,,1,,42
14575,2024-08-01 08:04:53,189,172,236,P38-1,IC,2024-08-01 05:06:58,104,.,.,Local,Local,2024-08-01 08:04:53,1549230,1568450,10672,0,0,,,,2024-08-01 19:28:12,,1,,
14576,2024-08-01 08:50:21,186,143,209,B3-01,CC,2024-08-01 01:34:12,7,.,.,Local,Remote,2024-08-01 08:50:20,38891,87833,26166,0,0,,2024-08-01 08:50:20,,2024-08-05 23:47:33,,1,,
14577,2024-08-01 09:06:57,184,114,172,PC-1,CC,2024-08-01 01:14:44,63,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-01 09:06:56,4500399,4528634,28327,0,0,,2024-08-01 09:06:50,,2024-08-01 12:39:43,,1,,
14578,2024-08-01 09:18:18,187,136,199,PT3,IC,2024-08-01 06:00:09,45,.,.,Local,Local,2024-08-01 09:18:17,405680,426800,11885,0,0,,,,2024-08-02 16:48:36,,1,,
14579,2024-08-01 11:03:41,186,146,212,B4-02,IC,2024-08-01 10:43:24,20,.,.,Local,Local,2024-08-01 11:03:39,63544,66019,1213,0,0,,,,2024-08-01 11:03:45,,1,,
14580,2024-08-01 11:07:52,181,22,107,C2-B2R,CC,2024-08-01 03:10:48,76,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-01 11:07:52,2618093,2661669,28621,0,0,,2024-08-01 11:07:50,,2024-08-01 18:33:45,,1,,
14581,2024-08-01 13:43:52,196,60,193,1120217230,IC,2024-08-01 13:39:59,34,.,.,Local,Other,2024-08-01 13:43:51,469130,469130,223,0,0,,,,,,1,,
14582,2024-08-01 13:47:04,196,60,261,EVC27,CC,2024-08-01 13:39:57,33,.,.,Local,Remote,2024-08-01 13:47:04,197983,198053,419,0,0,,2024-08-01 13:47:00,,,,1,,
14583,2024-08-01 14:05:57,206,146,212,B4-02,IC,2024-08-01 13:15:05,21,.,.,Local,Local,2024-08-01 14:05:56,66019,72231,3049,0,0,,,,2024-08-01 14:06:01,,1,,
14584,2024-08-01 14:20:20,196,60,193,1120217230,IC,2024-08-01 14:15:32,35,.,.,Local,Other,2024-08-01 14:20:18,469130,469130,283,0,0,,,,,,1,,
14585,2024-08-01 14:55:32,197,111,170,11310070093,IC,2024-08-01 13:57:36,45,.,.,Local,Local,2024-08-01 14:55:31,1144640,1146700,3473,0,0,,,,2024-08-01 15:22:22,,1,,
14586,2024-08-01 14:58:29,214,265,332,2223,IC,2024-07-31 17:13:46,2,.,.,Local,Other,2024-08-01 14:58:29,621690,621690,78269,0,0,,,,2024-08-01 15:55:34,,1,,
14587,2024-08-01 15:14:23,202,247,315,B3-49,IC,2024-08-01 14:58:36,219,.,.,Local,EVDisconnected,2024-08-01 15:14:21,456570,458250,943,0,0,,,,2024-08-01 15:14:32,,1,,67
14588,2024-08-01 15:16:28,197,263,330,1130804084,IC,2024-08-01 14:16:04,2,.,.,Local,Local,2024-08-01 15:16:26,11860,21210,3619,0,0,,,,2024-08-01 15:18:24,,1,,
14589,2024-08-01 15:44:25,203,98,153,P1-19,IC,2024-08-01 14:00:37,785,.,.,Local,EVDisconnected,2024-08-01 15:44:24,815820,827010,6225,0,0,,,,2024-08-01 15:44:35,,1,,
14590,2024-08-01 16:31:11,205,121,179,G-15,CC,2024-08-01 16:10:39,213,.,.,Local,Remote,2024-08-01 16:31:10,453241,455526,1229,0,0,,2024-08-01 16:31:10,,2024-08-02 20:38:44,,1,,
14591,2024-08-01 16:57:51,214,265,332,2223,IC,2024-08-01 15:57:22,4,.,.,Local,Other,2024-08-01 16:57:50,621690,629520,3626,0,0,,,,2024-08-01 16:59:07,,1,,
14592,2024-08-01 17:07:48,196,60,261,EVC27,IC,2024-08-01 14:26:53,37,.,.,Local,EVDisconnected,2024-08-01 17:07:46,198053,204167,9620,0,0,,,,2024-08-01 17:07:52,,1,,
14593,2024-08-01 17:11:13,197,88,143,1130804099,IC,2024-08-01 13:43:59,54,.,.,Local,Local,2024-08-01 17:11:13,3724670,3740310,12430,0,0,,,,2024-08-01 19:04:28,,1,,
14594,2024-08-01 17:35:11,196,60,261,EVC27,IC,2024-08-01 17:13:00,38,.,.,Local,,2024-08-01 17:35:10,204167,205048,1327,0,0,,,,2024-08-01 17:35:15,,1,,
14595,2024-08-01 17:36:05,196,60,261,EVC27,IC,2024-08-01 17:35:39,39,.,.,Local,EVDisconnected,2024-08-01 17:36:05,205048,205061,23,0,0,,,,2024-08-01 17:36:10,,1,,
14596,2024-08-01 17:37:13,196,60,261,EVC27,IC,2024-08-01 17:36:28,40,.,.,Local,EVDisconnected,2024-08-01 17:37:13,205061,205085,42,0,0,,,,2024-08-01 17:37:18,,1,,
14597,2024-08-01 17:40:58,196,60,261,EVC27,IC,2024-08-01 17:37:35,41,.,.,Local,EVDisconnected,2024-08-01 17:40:58,205085,205215,200,0,0,,,,2024-08-01 17:41:03,,1,,
14598,2024-08-01 17:49:31,206,146,212,B4-02,CC,2024-08-01 15:48:55,22,.,.,Local,Remote,2024-08-01 17:49:30,72231,86349,7232,0,0,,2024-08-01 17:49:30,,2024-08-01 18:37:37,,1,,
14599,2024-08-01 17:58:41,196,60,261,EVC27,IC,2024-08-01 17:41:56,42,.,.,Local,EVDisconnected,2024-08-01 17:58:40,205215,205876,999,0,0,,,,2024-08-01 17:58:45,,1,,
14600,2024-08-01 17:58:54,196,60,261,EVC27,AL,2024-08-01 17:58:54,43,.,,Local,DeAuthorized,2024-08-01 17:58:54,205876,205876,0,0,0,,,,2024-08-01 17:59:33,,1,,
14601,2024-08-01 18:30:02,214,265,335,2224,IC,2024-08-01 14:57:38,3,.,.,Local,Other,2024-08-01 18:30:01,1034130,1057060,12600,0,0,,,,2024-08-01 19:44:17,,1,,
14602,2024-08-01 18:38:31,202,68,120,B2-85,CC,2024-08-01 17:51:27,46,.,.,Local,Remote,2024-08-01 18:38:30,290437,292684,2821,0,0,,2024-08-01 18:38:30,,2024-08-08 17:59:23,,1,,55
14603,2024-08-01 20:43:36,204,118,176,WB-1,CC,2024-08-01 19:08:50,64,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-01 20:43:35,2924238,2928318,5680,0,0,,2024-08-01 20:43:30,,2024-08-03 00:00:09,,1,,
14604,2024-08-01 21:05:31,214,265,332,2223,IC,2024-08-01 20:35:44,1,.,.,Local,EVDisconnected,2024-08-01 21:05:29,629460,633350,1782,0,0,,,,2024-08-01 21:05:40,,1,,
14605,2024-08-01 21:13:16,214,265,335,2224,IC,2024-08-01 20:52:36,2,.,.,Local,EVDisconnected,2024-08-01 21:13:14,1057060,1057060,1236,0,0,,,,2024-08-01 21:13:26,,1,,
14606,2024-08-01 21:27:16,203,98,153,P1-19,IC,2024-08-01 18:56:40,786,.,.,Local,Local,2024-08-01 21:27:14,827020,842150,9033,0,0,,,,2024-08-01 23:05:55,,1,,
14607,2024-08-01 21:37:42,202,84,136,B3-39,IC,2024-08-01 21:02:17,220,.,.,Local,Local,2024-08-01 21:37:41,99604,103712,2122,0,0,,,,2024-08-01 21:37:46,,1,,
14608,2024-08-01 22:49:49,204,117,175,PF-1,IC,2024-08-01 21:46:18,65,App.Charge.Card,App.Charge.Card,Local,EVDisconnected,2024-08-01 22:49:47,4104799,4109678,3806,0,0,,,,2024-08-01 22:49:53,,1,,
14609,2024-08-02 00:51:41,202,84,136,B3-39,CC,2024-08-01 22:08:11,221,.,.,Local,Remote,2024-08-02 00:51:40,103712,121940,9807,0,0,,2024-08-02 00:51:40,,2024-08-02 06:37:38,,1,,
14610,2024-08-02 00:53:53,204,116,174,PE-2,IC,2024-08-01 22:58:16,66,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 00:53:53,2507227,2513754,6933,0,0,,,,,,1,,
14611,2024-08-02 00:59:05,204,116,174,PE-2,IC,2024-08-02 00:53:56,67,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 00:59:05,2513754,2513754,305,0,0,,,,,,1,,
14612,2024-08-02 01:00:52,196,60,193,1120217230,IC,2024-08-01 14:22:34,36,.,.,Local,EVDisconnected,2024-08-02 01:00:52,469130,469130,38265,0,0,,,,2024-08-02 01:01:03,,1,,
14613,2024-08-02 01:00:56,196,60,261,EVC27,IC,2024-08-01 18:53:47,44,.,.,Local,EVDisconnected,2024-08-02 01:00:56,205876,220614,22026,0,0,,,,2024-08-02 01:01:01,,1,,
14614,2024-08-02 01:04:24,204,116,174,PE-2,IC,2024-08-02 00:59:08,68,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:04:23,2513754,2513754,310,0,0,,,,,,1,,
14615,2024-08-02 01:09:36,204,116,174,PE-2,IC,2024-08-02 01:04:25,69,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:09:35,2513754,2513754,306,0,0,,,,,,1,,
14616,2024-08-02 01:14:52,204,116,174,PE-2,CC,2024-08-02 01:09:38,70,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:14:51,2513754,2513754,309,0,0,,2024-08-02 01:14:50,,,,1,,
14617,2024-08-02 01:20:05,204,116,174,PE-2,IC,2024-08-02 01:14:54,71,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:20:04,2513754,2513754,308,0,0,,,,,,1,,
14618,2024-08-02 01:25:14,204,116,174,PE-2,IC,2024-08-02 01:20:05,72,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:25:14,2513754,2513754,305,0,0,,,,,,1,,
14619,2024-08-02 01:30:22,204,116,174,PE-2,CC,2024-08-02 01:25:14,73,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:30:21,2513754,2513754,303,0,0,,2024-08-02 01:30:20,,,,1,,
14620,2024-08-02 01:35:32,204,116,174,PE-2,CC,2024-08-02 01:30:24,74,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:35:32,2513754,2513754,306,0,0,,2024-08-02 01:35:30,,,,1,,
14621,2024-08-02 01:40:44,204,116,174,PE-2,CC,2024-08-02 01:35:36,75,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:40:43,2513754,2513754,304,0,0,,2024-08-02 01:40:40,,,,1,,
14622,2024-08-02 01:45:53,204,116,174,PE-2,IC,2024-08-02 01:40:45,76,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:45:53,2513754,2513754,305,0,0,,,,,,1,,
14623,2024-08-02 01:51:14,204,116,174,PE-2,IC,2024-08-02 01:45:56,77,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:51:13,2513754,2513754,313,0,0,,,,,,1,,
14624,2024-08-02 01:56:35,204,116,174,PE-2,IC,2024-08-02 01:51:17,78,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 01:56:34,2513754,2513754,314,0,0,,,,,,1,,
14625,2024-08-02 02:01:44,204,116,174,PE-2,CC,2024-08-02 01:56:35,79,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:01:43,2513754,2513754,305,0,0,,2024-08-02 02:01:40,,,,1,,
14626,2024-08-02 02:06:54,204,116,174,PE-2,IC,2024-08-02 02:01:44,80,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:06:53,2513754,2513754,306,0,0,,,,,,1,,
14627,2024-08-02 02:12:04,204,116,174,PE-2,IC,2024-08-02 02:06:53,81,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:12:04,2513754,2513754,307,0,0,,,,,,1,,
14628,2024-08-02 02:17:23,204,116,174,PE-2,CC,2024-08-02 02:12:08,82,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:17:23,2513754,2513754,311,0,0,,2024-08-02 02:17:20,,,,1,,
14629,2024-08-02 02:22:35,204,116,174,PE-2,IC,2024-08-02 02:17:26,83,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:22:34,2513754,2513754,305,0,0,,,,,,1,,
14630,2024-08-02 02:27:52,204,116,174,PE-2,CC,2024-08-02 02:22:38,84,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:27:51,2513754,2513754,309,0,0,,2024-08-02 02:27:50,,,,1,,
14631,2024-08-02 02:33:04,204,116,174,PE-2,CC,2024-08-02 02:27:54,85,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:33:03,2513754,2513754,307,0,0,,2024-08-02 02:33:00,,,,1,,
14632,2024-08-02 02:38:12,204,116,174,PE-2,CC,2024-08-02 02:33:06,86,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:38:12,2513754,2513754,303,0,0,,2024-08-02 02:38:10,,,,1,,
14633,2024-08-02 02:43:23,204,116,174,PE-2,CC,2024-08-02 02:38:15,87,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:43:23,2513754,2513754,306,0,0,,2024-08-02 02:43:20,,,,1,,
14634,2024-08-02 02:48:34,204,116,174,PE-2,IC,2024-08-02 02:43:26,88,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:48:34,2513754,2513754,305,0,0,,,,,,1,,
14635,2024-08-02 02:53:45,204,116,174,PE-2,IC,2024-08-02 02:48:35,89,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:53:44,2513754,2513754,305,0,0,,,,,,1,,
14636,2024-08-02 02:59:06,204,116,174,PE-2,IC,2024-08-02 02:53:47,90,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 02:59:05,2513754,2513754,314,0,0,,,,,,1,,
14637,2024-08-02 03:04:15,204,116,174,PE-2,IC,2024-08-02 02:59:05,91,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:04:14,2513754,2513754,305,0,0,,,,,,1,,
14638,2024-08-02 03:09:34,204,116,174,PE-2,CC,2024-08-02 03:04:17,92,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:09:32,2513754,2513754,311,0,0,,2024-08-02 03:09:30,,,,1,,
14639,2024-08-02 03:14:43,204,116,174,PE-2,IC,2024-08-02 03:09:35,93,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:14:43,2513754,2513754,305,0,0,,,,,,1,,
14640,2024-08-02 03:20:05,204,116,174,PE-2,IC,2024-08-02 03:14:47,94,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:20:04,2513754,2513754,312,0,0,,,,,,1,,
14641,2024-08-02 03:25:15,204,116,174,PE-2,IC,2024-08-02 03:20:05,95,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:25:14,2513754,2513754,305,0,0,,,,,,1,,
14642,2024-08-02 03:30:33,204,116,174,PE-2,CC,2024-08-02 03:25:17,96,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:30:33,2513754,2513754,312,0,0,,2024-08-02 03:30:30,,,,1,,
14643,2024-08-02 03:35:45,204,116,174,PE-2,IC,2024-08-02 03:30:36,97,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:35:44,2513754,2513754,306,0,0,,,,,,1,,
14644,2024-08-02 03:41:06,204,116,174,PE-2,IC,2024-08-02 03:35:47,98,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:41:05,2513754,2513754,314,0,0,,,,,,1,,
14645,2024-08-02 03:46:16,204,116,174,PE-2,IC,2024-08-02 03:41:05,99,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:46:14,2513754,2513754,306,0,0,,,,,,1,,
14646,2024-08-02 03:51:34,204,116,174,PE-2,IC,2024-08-02 03:46:16,100,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:51:34,2513754,2513754,313,0,0,,,,,,1,,
14647,2024-08-02 03:56:51,204,116,174,PE-2,CC,2024-08-02 03:51:38,101,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 03:56:51,2513754,2513754,309,0,0,,2024-08-02 03:56:50,,,,1,,
14648,2024-08-02 04:02:05,204,116,174,PE-2,IC,2024-08-02 03:56:54,102,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:02:04,2513754,2513754,307,0,0,,,,,,1,,
14649,2024-08-02 04:07:15,204,116,174,PE-2,IC,2024-08-02 04:02:04,103,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:07:13,2513754,2513754,305,0,0,,,,,,1,,
14650,2024-08-02 04:12:33,204,116,174,PE-2,CC,2024-08-02 04:07:16,104,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:12:32,2513754,2513754,312,0,0,,2024-08-02 04:12:30,,,,1,,
14651,2024-08-02 04:17:44,204,116,174,PE-2,IC,2024-08-02 04:12:35,105,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:17:44,2513754,2513754,306,0,0,,,,,,1,,
14652,2024-08-02 04:23:05,204,116,174,PE-2,IC,2024-08-02 04:17:47,106,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:23:03,2513754,2513754,312,0,0,,,,,,1,,
14653,2024-08-02 04:28:13,204,116,174,PE-2,CC,2024-08-02 04:23:05,107,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:28:12,2513754,2513754,303,0,0,,2024-08-02 04:28:10,,,,1,,
14654,2024-08-02 04:33:24,204,116,174,PE-2,IC,2024-08-02 04:28:14,108,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:33:23,2513754,2513754,306,0,0,,,,,,1,,
14655,2024-08-02 04:38:43,204,116,174,PE-2,CC,2024-08-02 04:33:26,109,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:38:43,2513754,2513754,312,0,0,,2024-08-02 04:38:40,,,,1,,
14656,2024-08-02 04:40:04,210,200,269,P1-11,IC,2024-08-01 22:15:03,1,8D5AA8CC,8D5AA8CC,Local,Local,2024-08-02 04:40:03,314690,334330,23098,0,0,,,,,,1,,62
14657,2024-08-02 04:43:53,204,116,174,PE-2,IC,2024-08-02 04:38:46,110,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:43:53,2513754,2513754,305,0,0,,,,,,1,,
14658,2024-08-02 04:49:15,204,116,174,PE-2,IC,2024-08-02 04:43:56,111,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:49:14,2513754,2513754,313,0,0,,,,,,1,,
14659,2024-08-02 04:51:14,197,263,330,1130804084,IC,2024-08-02 00:49:42,3,.,.,Local,Local,2024-08-02 04:51:13,21210,59430,14489,0,0,,,,2024-08-02 05:11:12,,1,,
14660,2024-08-02 04:54:22,204,116,174,PE-2,CC,2024-08-02 04:49:14,112,App.Charge.Card,App.Charge.Card,Local,Remote,2024-08-02 04:54:22,2513754,2513754,304,0,0,,2024-08-02 04:54:20,,2024-08-02 19:37:54,,1,,
14661,2024-08-02 06:01:31,202,82,135,B3-17,CC,2024-08-02 04:04:49,223,.,.,Local,Remote,2024-08-02 06:01:30,66556,79890,6999,0,0,,2024-08-02 06:01:30,,2024-08-02 15:45:58,,1,,
14662,2024-08-02 06:57:12,197,111,170,11310070093,IC,2024-08-02 04:21:22,46,.,.,Local,Local,2024-08-02 06:57:11,1146700,1159970,9347,0,0,,,,2024-08-02 19:09:20,,1,,
14663,2024-08-02 07:41:39,210,212,282,P1-35,IC,2024-08-02 03:09:08,2,6DC495CC,6DC495CC,Local,Local,2024-08-02 07:41:37,223930,252300,16347,0,0,,,,2024-08-02 21:40:30,,1,,65
14664,2024-08-02 07:54:51,202,63,119,B1-138,CC,2024-08-02 03:25:12,105,.,.,Local,Remote,2024-08-02 07:54:50,2060775,2087653,16176,0,0,,2024-08-02 07:54:50,,2024-08-02 15:09:26,,1,,
14665,2024-08-02 08:23:45,203,108,166,P1-62,IC,2024-08-02 01:33:19,787,.,.,Local,Local,2024-08-02 08:23:43,2016900,2054900,24622,0,0,,,,2024-08-02 21:53:00,,1,,
14666,2024-08-02 08:43:51,202,247,315,B3-49,IC,2024-08-02 03:59:26,222,.,.,Local,Local,2024-08-02 08:43:50,458260,489240,17062,0,0,,,,2024-08-02 18:45:15,,1,,67
14667,2024-08-02 09:00:58,209,174,238,P38-18,IC,2024-08-02 02:57:57,105,.,.,Local,Local,2024-08-02 09:00:57,442660,467420,21778,0,0,,,,2024-08-02 15:42:16,,1,,60
14668,2024-08-02 09:18:05,210,203,273,P1-15,IC,2024-08-02 03:33:52,3,.,.,Local,Local,2024-08-02 09:18:03,404430,438400,20649,0,0,,,,2024-08-02 17:48:20,,1,,63
14669,2024-08-02 09:23:40,197,89,144,1130804100,IC,2024-08-02 03:00:05,8,.,.,Local,Local,2024-08-02 09:23:38,2279730,2326340,23012,0,0,,,,2024-08-02 12:04:48,,1,,
14670,2024-08-02 09:38:21,202,72,123,B2-65,CC,2024-08-02 04:34:39,47,.,.,Local,Remote,2024-08-02 09:38:20,318412,353249,18218,0,0,,2024-08-02 09:38:20,,2024-08-02 14:05:11,,1,,
14671,2024-08-02 10:43:31,202,79,132,B3-28,CC,2024-08-02 04:40:20,224,.,.,Local,Remote,2024-08-02 10:43:30,69318,111547,21788,0,0,,2024-08-02 10:43:30,,2024-08-03 02:36:46,,1,,
14672,2024-08-02 10:46:23,209,172,236,P38-1,IC,2024-08-02 04:44:13,106,.,.,Local,Local,2024-08-02 10:46:23,1568450,1591290,21728,0,0,,,,2024-08-02 17:18:15,,1,,
14673,2024-08-02 12:40:24,210,200,269,P1-11,IC,2024-08-02 12:30:11,4,.,.,Local,Remote,2024-08-02 12:40:22,334330,334330,0,0,0,,,,2024-08-02 15:10:53,,1,,62
14674,2024-08-02 13:38:22,196,60,193,1120217230,IC,2024-08-02 13:34:59,46,.,.,Local,Other,2024-08-02 13:38:20,469130,469130,197,0,0,,,,,,1,,
14675,2024-08-02 13:41:35,196,60,261,EVC27,CC,2024-08-02 13:34:56,45,.,.,Local,,2024-08-02 13:41:33,220614,220659,389,0,0,,2024-08-02 13:41:30,,,,1,,
14676,2024-08-02 16:13:40,196,60,193,1120217230,IC,2024-08-02 14:40:05,47,.,.,Local,EVDisconnected,2024-08-02 16:13:39,469130,469130,5610,0,0,,,,2024-08-02 16:13:49,,1,,
14677,2024-08-02 16:13:41,196,60,261,EVC27,IC,2024-08-02 14:50:45,48,.,.,Local,EVDisconnected,2024-08-02 16:13:40,220659,223977,4972,0,0,,,,2024-08-02 16:13:45,,1,,
14678,2024-08-02 16:22:20,206,147,213,B4-03,CC,2024-08-02 15:35:46,23,.,.,Local,Remote,2024-08-02 16:22:20,47788,51421,2792,0,0,,2024-08-02 16:22:20,,2024-08-02 19:18:02,,1,,
14679,2024-08-02 17:02:34,214,265,332,2223,IC,2024-08-02 17:02:19,4,.,.,Local,EVDisconnected,2024-08-02 17:02:32,633270,633270,10,0,0,,,,2024-08-02 17:02:43,,1,,
14680,2024-08-02 18:12:54,214,265,336,AL0038B1GNBC001050,IC,2024-08-02 17:01:36,3,.,.,Local,EVDisconnected,2024-08-02 18:12:53,714713,720643,4271,0,0,,,,2024-08-02 18:12:58,,1,,
14681,2024-08-02 18:58:24,197,88,143,1130804099,IC,2024-08-02 14:34:03,55,.,.,Local,Local,2024-08-02 18:58:23,3740310,3764090,15858,0,0,,,,2024-08-02 20:05:48,,1,,
14682,2024-08-02 19:11:42,214,265,332,2223,IC,2024-08-02 17:02:58,5,.,.,Local,EVDisconnected,2024-08-02 19:11:40,633270,650680,7720,0,0,,,,2024-08-02 19:11:52,,1,,
14683,2024-08-02 21:06:13,197,157,228,1130804074,IC,2024-08-02 17:18:14,36,.,.,Local,EVDisconnected,2024-08-02 21:06:11,1398780,1427340,13675,0,0,,,,2024-08-03 00:33:16,,1,,
